Postal Code,Date,Sentiment,Year
80238,2019-05-03,Neutral,2019
80219,2019-05-03,Positive,2019
80221,2019-05-03,Positive,2019
80211,2019-05-03,Neutral,2019
80002,2019-05-03,Positive,2019
80221,2019-05-03,Positive,2019
80211,2019-05-03,Neutral,2019
80211,2019-05-03,Negative,2019
80234,2019-05-03,Negative,2019
80219,2019-05-03,Positive,2019
80238,2019-05-03,Positive,2019
80238,2019-05-03,Positive,2019
80002,2019-05-03,Positive,2019
80219,2019-05-04,Neutral,2019
80014,2019-05-04,Positive,2019
80120,2019-05-04,Positive,2019
80234,2019-05-04,Negative,2019
80238,2019-05-04,Neutral,2019
80120,2019-05-04,Positive,2019
80219,2019-05-04,Neutral,2019
80120,2019-05-04,Negative,2019
80002,2019-05-04,Negative,2019
80219,2019-05-04,Negative,2019
80219,2019-05-04,Positive,2019
80234,2019-05-04,Positive,2019
80234,2019-05-04,Neutral,2019
80204,2019-05-04,Negative,2019
80219,2019-05-04,Negative,2019
80120,2019-05-04,Positive,2019
80204,2019-05-04,Positive,2019
80014,2019-05-04,Neutral,2019
80219,2019-05-04,Negative,2019
80211,2019-05-04,Positive,2019
80211,2019-05-04,Negative,2019
80204,2019-05-04,Positive,2019
80016,2019-05-04,Neutral,2019
80204,2019-05-04,Positive,2019
80211,2019-05-04,Negative,2019
80204,2019-05-04,Negative,2019
80014,2019-05-04,Positive,2019
80238,2019-05-04,Negative,2019
80002,2019-05-04,Neutral,2019
80016,2019-05-04,Neutral,2019
80204,2019-05-04,Neutral,2019
80238,2019-05-04,Negative,2019
80002,2019-05-04,Positive,2019
80120,2019-05-04,Positive,2019
80234,2019-05-04,Positive,2019
80221,2019-05-04,Positive,2019
80219,2019-05-04,Negative,2019
80002,2019-05-04,Positive,2019
80014,2019-05-04,Neutral,2019
80016,2019-05-04,Positive,2019
80211,2019-05-04,Positive,2019
80234,2019-05-04,Negative,2019
80016,2019-05-04,Negative,2019
80002,2019-05-04,Negative,2019
80238,2019-05-04,Neutral,2019
80221,2019-05-04,Positive,2019
80002,2019-05-04,Positive,2019
80234,2019-05-04,Positive,2019
80016,2019-05-04,Neutral,2019
80204,2019-05-04,Neutral,2019
80234,2019-05-04,Positive,2019
80120,2019-05-04,Positive,2019
80211,2019-05-04,Positive,2019
80221,2019-05-04,Negative,2019
80211,2019-05-05,Positive,2019
80014,2019-05-05,Negative,2019
80238,2019-05-05,Positive,2019
80234,2019-05-05,Negative,2019
80120,2019-05-05,Neutral,2019
80221,2019-05-05,Negative,2019
80002,2019-05-05,Positive,2019
80211,2019-05-05,Negative,2019
80120,2019-05-05,Positive,2019
80234,2019-05-05,Neutral,2019
80120,2019-05-05,Negative,2019
80016,2019-05-05,Neutral,2019
80120,2019-05-05,Positive,2019
80221,2019-05-05,Neutral,2019
80002,2019-05-05,Neutral,2019
80014,2019-05-05,Neutral,2019
80016,2019-05-05,Neutral,2019
80120,2019-05-05,Neutral,2019
80234,2019-05-05,Neutral,2019
80234,2019-05-05,Positive,2019
80219,2019-05-05,Neutral,2019
80234,2019-05-05,Negative,2019
80211,2019-05-05,Neutral,2019
80221,2019-05-05,Neutral,2019
80204,2019-05-05,Neutral,2019
80234,2019-05-05,Positive,2019
80238,2019-05-05,Negative,2019
80014,2019-05-05,Positive,2019
80211,2019-05-05,Neutral,2019
80002,2019-05-05,Positive,2019
80238,2019-05-05,Positive,2019
80219,2019-05-05,Neutral,2019
80238,2019-05-05,Negative,2019
80221,2019-05-05,Positive,2019
80204,2019-05-05,Positive,2019
80014,2019-05-05,Positive,2019
80016,2019-05-05,Positive,2019
80120,2019-05-05,Positive,2019
80204,2019-05-05,Negative,2019
80120,2019-05-05,Negative,2019
80014,2019-05-05,Negative,2019
80221,2019-05-05,Negative,2019
80234,2019-05-05,Negative,2019
80234,2019-05-05,Negative,2019
80219,2019-05-05,Neutral,2019
80238,2019-05-05,Neutral,2019
80016,2019-05-05,Neutral,2019
80014,2019-05-05,Negative,2019
80238,2019-05-05,Neutral,2019
80014,2019-05-05,Positive,2019
80204,2019-05-05,Positive,2019
80002,2019-05-05,Positive,2019
80120,2019-05-05,Positive,2019
80014,2019-05-05,Positive,2019
80204,2019-05-05,Positive,2019
80219,2019-05-05,Positive,2019
80002,2019-05-05,Neutral,2019
80219,2019-05-05,Negative,2019
80221,2019-05-05,Positive,2019
80120,2019-05-05,Positive,2019
80002,2019-05-05,Positive,2019
80219,2019-05-06,Positive,2019
80120,2019-05-06,Negative,2019
80014,2019-05-06,Positive,2019
80219,2019-05-06,Negative,2019
80211,2019-05-06,Negative,2019
80221,2019-05-06,Positive,2019
80204,2019-05-06,Negative,2019
80014,2019-05-06,Positive,2019
80234,2019-05-06,Positive,2019
80211,2019-05-06,Neutral,2019
80221,2019-05-06,Negative,2019
80211,2019-05-06,Positive,2019
80238,2019-05-06,Neutral,2019
80219,2019-05-06,Positive,2019
80204,2019-05-06,Negative,2019
80002,2019-05-06,Neutral,2019
80219,2019-05-06,Positive,2019
80211,2019-05-06,Positive,2019
80204,2019-05-06,Positive,2019
80238,2019-05-06,Neutral,2019
80014,2019-05-06,Negative,2019
80204,2019-05-06,Negative,2019
80204,2019-05-06,Neutral,2019
80211,2019-05-06,Negative,2019
80219,2019-05-06,Positive,2019
80120,2019-05-06,Negative,2019
80120,2019-05-06,Positive,2019
80219,2019-05-06,Positive,2019
80016,2019-05-06,Negative,2019
80014,2019-05-06,Neutral,2019
80002,2019-05-06,Positive,2019
80016,2019-05-06,Positive,2019
80014,2019-05-06,Neutral,2019
80002,2019-05-06,Positive,2019
80002,2019-05-06,Neutral,2019
80204,2019-05-06,Positive,2019
80016,2019-05-06,Positive,2019
80014,2019-05-06,Positive,2019
80016,2019-05-06,Positive,2019
80014,2019-05-06,Positive,2019
80120,2019-05-06,Negative,2019
80234,2019-05-06,Negative,2019
80120,2019-05-06,Positive,2019
80238,2019-05-06,Neutral,2019
80002,2019-05-06,Positive,2019
80219,2019-05-06,Neutral,2019
80234,2019-05-06,Positive,2019
80219,2019-05-06,Positive,2019
80002,2019-05-06,Positive,2019
80238,2019-05-07,Negative,2019
80221,2019-05-07,Neutral,2019
80219,2019-05-07,Positive,2019
80219,2019-05-07,Positive,2019
80234,2019-05-07,Positive,2019
80238,2019-05-07,Positive,2019
80014,2019-05-07,Positive,2019
80211,2019-05-07,Negative,2019
80014,2019-05-07,Neutral,2019
80234,2019-05-07,Positive,2019
80014,2019-05-07,Positive,2019
80221,2019-05-07,Positive,2019
80204,2019-05-07,Negative,2019
80219,2019-05-07,Negative,2019
80204,2019-05-07,Negative,2019
80238,2019-05-07,Positive,2019
80120,2019-05-07,Positive,2019
80234,2019-05-07,Positive,2019
80016,2019-05-07,Positive,2019
80219,2019-05-07,Neutral,2019
80219,2019-05-07,Negative,2019
80238,2019-05-07,Positive,2019
80234,2019-05-07,Neutral,2019
80002,2019-05-07,Neutral,2019
80002,2019-05-07,Negative,2019
80219,2019-05-07,Neutral,2019
80016,2019-05-07,Positive,2019
80002,2019-05-07,Negative,2019
80238,2019-05-07,Neutral,2019
80204,2019-05-07,Positive,2019
80238,2019-05-07,Positive,2019
80221,2019-05-07,Neutral,2019
80120,2019-05-07,Negative,2019
80120,2019-05-07,Negative,2019
80238,2019-05-07,Negative,2019
80234,2019-05-07,Neutral,2019
80219,2019-05-07,Positive,2019
80219,2019-05-07,Positive,2019
80234,2019-05-07,Neutral,2019
80016,2019-05-07,Neutral,2019
80014,2019-05-07,Negative,2019
80238,2019-05-07,Positive,2019
80204,2019-05-07,Positive,2019
80016,2019-05-07,Negative,2019
80204,2019-05-07,Positive,2019
80211,2019-05-07,Positive,2019
80014,2019-05-07,Positive,2019
80238,2019-05-07,Positive,2019
80238,2019-05-07,Positive,2019
80002,2019-05-08,Positive,2019
80014,2019-05-08,Positive,2019
80002,2019-05-08,Negative,2019
80211,2019-05-08,Positive,2019
80211,2019-05-08,Negative,2019
80002,2019-05-08,Negative,2019
80016,2019-05-08,Positive,2019
80221,2019-05-08,Positive,2019
80002,2019-05-08,Negative,2019
80234,2019-05-08,Negative,2019
80219,2019-05-08,Positive,2019
80016,2019-05-08,Positive,2019
80204,2019-05-08,Positive,2019
80238,2019-05-08,Negative,2019
80002,2019-05-08,Positive,2019
80219,2019-05-08,Negative,2019
80238,2019-05-08,Neutral,2019
80204,2019-05-08,Negative,2019
80204,2019-05-08,Positive,2019
80002,2019-05-08,Positive,2019
80234,2019-05-08,Positive,2019
80204,2019-05-08,Negative,2019
80002,2019-05-08,Negative,2019
80234,2019-05-08,Negative,2019
80211,2019-05-08,Positive,2019
80238,2019-05-08,Positive,2019
80014,2019-05-08,Positive,2019
80002,2019-05-08,Neutral,2019
80204,2019-05-08,Positive,2019
80219,2019-05-08,Positive,2019
80234,2019-05-08,Neutral,2019
80234,2019-05-08,Neutral,2019
80016,2019-05-08,Positive,2019
80219,2019-05-08,Neutral,2019
80002,2019-05-08,Negative,2019
80002,2019-05-08,Negative,2019
80211,2019-05-08,Negative,2019
80219,2019-05-08,Negative,2019
80002,2019-05-08,Positive,2019
80002,2019-05-08,Positive,2019
80002,2019-05-08,Neutral,2019
80211,2019-05-08,Positive,2019
80219,2019-05-08,Positive,2019
80014,2019-05-08,Negative,2019
80238,2019-05-08,Positive,2019
80002,2019-05-08,Neutral,2019
80002,2019-05-08,Positive,2019
80211,2019-05-08,Positive,2019
80234,2019-05-08,Negative,2019
80002,2019-05-09,Neutral,2019
80211,2019-05-09,Negative,2019
80238,2019-05-09,Positive,2019
80211,2019-05-09,Positive,2019
80221,2019-05-09,Positive,2019
80016,2019-05-09,Positive,2019
80221,2019-05-09,Negative,2019
80016,2019-05-09,Positive,2019
80221,2019-05-09,Neutral,2019
80016,2019-05-09,Positive,2019
80219,2019-05-09,Positive,2019
80219,2019-05-09,Positive,2019
80234,2019-05-09,Negative,2019
80002,2019-05-09,Positive,2019
80014,2019-05-09,Neutral,2019
80016,2019-05-09,Negative,2019
80211,2019-05-09,Positive,2019
80014,2019-05-09,Negative,2019
80014,2019-05-09,Positive,2019
80219,2019-05-09,Positive,2019
80002,2019-05-09,Neutral,2019
80211,2019-05-09,Negative,2019
80120,2019-05-09,Positive,2019
80234,2019-05-09,Positive,2019
80016,2019-05-09,Negative,2019
80204,2019-05-09,Neutral,2019
80016,2019-05-09,Positive,2019
80016,2019-05-09,Positive,2019
80120,2019-05-09,Positive,2019
80204,2019-05-09,Neutral,2019
80204,2019-05-09,Neutral,2019
80014,2019-05-09,Positive,2019
80238,2019-05-09,Negative,2019
80002,2019-05-09,Negative,2019
80211,2019-05-09,Negative,2019
80238,2019-05-09,Negative,2019
80219,2019-05-09,Positive,2019
80211,2019-05-09,Neutral,2019
80234,2019-05-09,Neutral,2019
80204,2019-05-09,Negative,2019
80234,2019-05-09,Negative,2019
80002,2019-05-09,Positive,2019
80016,2019-05-10,Negative,2019
80238,2019-05-10,Positive,2019
80002,2019-05-10,Negative,2019
80211,2019-05-10,Positive,2019
80238,2019-05-10,Positive,2019
80204,2019-05-10,Positive,2019
80120,2019-05-10,Positive,2019
80016,2019-05-10,Positive,2019
80238,2019-05-10,Neutral,2019
80204,2019-05-10,Positive,2019
80219,2019-05-10,Positive,2019
80234,2019-05-10,Neutral,2019
80221,2019-05-10,Neutral,2019
80204,2019-05-10,Negative,2019
80219,2019-05-10,Neutral,2019
80002,2019-05-10,Negative,2019
80002,2019-05-10,Negative,2019
80219,2019-05-10,Positive,2019
80204,2019-05-10,Negative,2019
80002,2019-05-10,Negative,2019
80211,2019-05-10,Positive,2019
80219,2019-05-10,Positive,2019
80211,2019-05-10,Positive,2019
80211,2019-05-10,Negative,2019
80014,2019-05-10,Positive,2019
80002,2019-05-10,Positive,2019
80120,2019-05-10,Negative,2019
80238,2019-05-10,Positive,2019
80219,2019-05-10,Negative,2019
80234,2019-05-10,Negative,2019
80238,2019-05-10,Positive,2019
80204,2019-05-10,Negative,2019
80002,2019-05-10,Positive,2019
80016,2019-05-10,Positive,2019
80016,2019-05-10,Neutral,2019
80002,2019-05-10,Neutral,2019
80120,2019-05-10,Positive,2019
80204,2019-05-10,Negative,2019
80120,2019-05-10,Positive,2019
80120,2019-05-10,Positive,2019
80221,2019-05-10,Positive,2019
80234,2019-05-10,Positive,2019
80238,2019-05-10,Positive,2019
80219,2019-05-10,Positive,2019
80120,2019-05-10,Negative,2019
80016,2019-05-10,Negative,2019
80238,2019-05-11,Neutral,2019
80016,2019-05-11,Positive,2019
80014,2019-05-11,Negative,2019
80219,2019-05-11,Positive,2019
80234,2019-05-11,Negative,2019
80016,2019-05-11,Negative,2019
80204,2019-05-11,Positive,2019
80238,2019-05-11,Positive,2019
80014,2019-05-11,Positive,2019
80234,2019-05-11,Negative,2019
80120,2019-05-11,Positive,2019
80211,2019-05-11,Positive,2019
80002,2019-05-11,Positive,2019
80211,2019-05-11,Negative,2019
80014,2019-05-11,Negative,2019
80204,2019-05-11,Negative,2019
80016,2019-05-11,Neutral,2019
80016,2019-05-11,Positive,2019
80204,2019-05-11,Neutral,2019
80219,2019-05-11,Positive,2019
80014,2019-05-11,Positive,2019
80002,2019-05-11,Positive,2019
80204,2019-05-11,Neutral,2019
80016,2019-05-11,Neutral,2019
80014,2019-05-11,Neutral,2019
80002,2019-05-11,Positive,2019
80204,2019-05-11,Positive,2019
80238,2019-05-11,Negative,2019
80120,2019-05-11,Neutral,2019
80016,2019-05-11,Positive,2019
80014,2019-05-11,Neutral,2019
80002,2019-05-11,Positive,2019
80221,2019-05-11,Neutral,2019
80204,2019-05-11,Neutral,2019
80204,2019-05-11,Positive,2019
80211,2019-05-11,Positive,2019
80014,2019-05-11,Positive,2019
80120,2019-05-11,Negative,2019
80002,2019-05-11,Positive,2019
80219,2019-05-11,Neutral,2019
80014,2019-05-11,Positive,2019
80204,2019-05-11,Negative,2019
80211,2019-05-11,Neutral,2019
80204,2019-05-11,Negative,2019
80120,2019-05-11,Positive,2019
80204,2019-05-11,Neutral,2019
80014,2019-05-11,Positive,2019
80204,2019-05-11,Neutral,2019
80221,2019-05-11,Positive,2019
80234,2019-05-11,Positive,2019
80120,2019-05-11,Negative,2019
80234,2019-05-12,Positive,2019
80120,2019-05-12,Positive,2019
80120,2019-05-12,Negative,2019
80014,2019-05-12,Negative,2019
80221,2019-05-12,Positive,2019
80204,2019-05-12,Positive,2019
80221,2019-05-12,Negative,2019
80221,2019-05-12,Neutral,2019
80211,2019-05-12,Negative,2019
80120,2019-05-12,Negative,2019
80238,2019-05-12,Negative,2019
80014,2019-05-12,Neutral,2019
80120,2019-05-12,Positive,2019
80238,2019-05-12,Negative,2019
80014,2019-05-12,Positive,2019
80120,2019-05-12,Negative,2019
80211,2019-05-12,Neutral,2019
80234,2019-05-12,Positive,2019
80014,2019-05-12,Negative,2019
80234,2019-05-12,Positive,2019
80221,2019-05-12,Positive,2019
80204,2019-05-12,Positive,2019
80211,2019-05-12,Negative,2019
80014,2019-05-12,Negative,2019
80234,2019-05-12,Positive,2019
80211,2019-05-12,Negative,2019
80002,2019-05-12,Negative,2019
80211,2019-05-12,Neutral,2019
80120,2019-05-12,Negative,2019
80219,2019-05-12,Negative,2019
80234,2019-05-12,Neutral,2019
80238,2019-05-12,Positive,2019
80219,2019-05-12,Positive,2019
80120,2019-05-12,Positive,2019
80238,2019-05-12,Neutral,2019
80221,2019-05-12,Positive,2019
80238,2019-05-12,Negative,2019
80016,2019-05-12,Neutral,2019
80211,2019-05-12,Positive,2019
80238,2019-05-12,Positive,2019
80234,2019-05-12,Negative,2019
80204,2019-05-12,Positive,2019
80002,2019-05-12,Negative,2019
80221,2019-05-12,Positive,2019
80234,2019-05-12,Neutral,2019
80234,2019-05-12,Positive,2019
80002,2019-05-12,Neutral,2019
80014,2019-05-12,Positive,2019
80204,2019-05-12,Negative,2019
80219,2019-05-13,Positive,2019
80204,2019-05-13,Positive,2019
80234,2019-05-13,Neutral,2019
80002,2019-05-13,Neutral,2019
80204,2019-05-13,Positive,2019
80014,2019-05-13,Negative,2019
80219,2019-05-13,Positive,2019
80002,2019-05-13,Negative,2019
80219,2019-05-13,Positive,2019
80120,2019-05-13,Negative,2019
80221,2019-05-13,Positive,2019
80120,2019-05-13,Negative,2019
80002,2019-05-13,Neutral,2019
80221,2019-05-13,Positive,2019
80219,2019-05-13,Positive,2019
80120,2019-05-13,Neutral,2019
80221,2019-05-13,Neutral,2019
80120,2019-05-13,Neutral,2019
80120,2019-05-13,Positive,2019
80234,2019-05-13,Positive,2019
80219,2019-05-13,Positive,2019
80014,2019-05-13,Negative,2019
80002,2019-05-13,Positive,2019
80002,2019-05-13,Negative,2019
80002,2019-05-13,Negative,2019
80219,2019-05-13,Neutral,2019
80211,2019-05-13,Negative,2019
80211,2019-05-13,Positive,2019
80014,2019-05-13,Positive,2019
80234,2019-05-13,Positive,2019
80120,2019-05-13,Negative,2019
80211,2019-05-13,Positive,2019
80016,2019-05-13,Neutral,2019
80221,2019-05-13,Neutral,2019
80014,2019-05-13,Positive,2019
80238,2019-05-13,Neutral,2019
80204,2019-05-13,Positive,2019
80234,2019-05-13,Positive,2019
80014,2019-05-13,Negative,2019
80238,2019-05-13,Positive,2019
80219,2019-05-13,Positive,2019
80238,2019-05-13,Positive,2019
80016,2019-05-13,Negative,2019
80238,2019-05-13,Positive,2019
80014,2019-05-13,Positive,2019
80221,2019-05-13,Positive,2019
80211,2019-05-13,Negative,2019
80120,2019-05-14,Negative,2019
80002,2019-05-14,Negative,2019
80221,2019-05-14,Positive,2019
80219,2019-05-14,Positive,2019
80234,2019-05-14,Neutral,2019
80238,2019-05-14,Negative,2019
80238,2019-05-14,Positive,2019
80219,2019-05-14,Positive,2019
80221,2019-05-14,Neutral,2019
80120,2019-05-14,Negative,2019
80234,2019-05-14,Neutral,2019
80238,2019-05-14,Positive,2019
80002,2019-05-14,Negative,2019
80014,2019-05-14,Positive,2019
80120,2019-05-14,Positive,2019
80204,2019-05-14,Neutral,2019
80221,2019-05-14,Positive,2019
80211,2019-05-14,Positive,2019
80219,2019-05-14,Negative,2019
80238,2019-05-14,Neutral,2019
80219,2019-05-14,Negative,2019
80221,2019-05-14,Neutral,2019
80219,2019-05-14,Positive,2019
80014,2019-05-14,Negative,2019
80211,2019-05-14,Neutral,2019
80238,2019-05-14,Negative,2019
80120,2019-05-14,Negative,2019
80234,2019-05-14,Negative,2019
80120,2019-05-14,Negative,2019
80219,2019-05-14,Negative,2019
80014,2019-05-14,Neutral,2019
80002,2019-05-14,Negative,2019
80211,2019-05-14,Positive,2019
80204,2019-05-14,Positive,2019
80002,2019-05-14,Positive,2019
80219,2019-05-14,Negative,2019
80238,2019-05-14,Positive,2019
80204,2019-05-14,Positive,2019
80204,2019-05-14,Negative,2019
80221,2019-05-14,Positive,2019
80238,2019-05-14,Positive,2019
80204,2019-05-14,Positive,2019
80204,2019-05-14,Negative,2019
80002,2019-05-14,Positive,2019
80016,2019-05-15,Negative,2019
80120,2019-05-15,Positive,2019
80014,2019-05-15,Positive,2019
80016,2019-05-15,Positive,2019
80234,2019-05-15,Positive,2019
80234,2019-05-15,Positive,2019
80219,2019-05-15,Neutral,2019
80234,2019-05-15,Negative,2019
80016,2019-05-15,Positive,2019
80234,2019-05-15,Positive,2019
80219,2019-05-15,Neutral,2019
80211,2019-05-15,Negative,2019
80120,2019-05-15,Neutral,2019
80204,2019-05-15,Neutral,2019
80120,2019-05-15,Positive,2019
80219,2019-05-15,Positive,2019
80120,2019-05-15,Positive,2019
80016,2019-05-15,Positive,2019
80014,2019-05-15,Positive,2019
80002,2019-05-15,Negative,2019
80120,2019-05-15,Positive,2019
80120,2019-05-15,Negative,2019
80211,2019-05-15,Negative,2019
80211,2019-05-15,Negative,2019
80002,2019-05-15,Positive,2019
80120,2019-05-15,Positive,2019
80221,2019-05-15,Negative,2019
80204,2019-05-15,Negative,2019
80211,2019-05-15,Negative,2019
80204,2019-05-15,Neutral,2019
80211,2019-05-15,Negative,2019
80219,2019-05-15,Positive,2019
80219,2019-05-15,Positive,2019
80204,2019-05-15,Neutral,2019
80204,2019-05-15,Negative,2019
80204,2019-05-15,Positive,2019
80234,2019-05-15,Negative,2019
80120,2019-05-15,Neutral,2019
80211,2019-05-16,Neutral,2019
80120,2019-05-16,Neutral,2019
80219,2019-05-16,Positive,2019
80016,2019-05-16,Negative,2019
80002,2019-05-16,Negative,2019
80204,2019-05-16,Negative,2019
80014,2019-05-16,Positive,2019
80234,2019-05-16,Negative,2019
80120,2019-05-16,Positive,2019
80016,2019-05-16,Negative,2019
80221,2019-05-16,Neutral,2019
80234,2019-05-16,Neutral,2019
80238,2019-05-16,Negative,2019
80002,2019-05-16,Positive,2019
80014,2019-05-16,Positive,2019
80002,2019-05-16,Positive,2019
80204,2019-05-16,Negative,2019
80016,2019-05-16,Positive,2019
80238,2019-05-16,Negative,2019
80211,2019-05-16,Negative,2019
80234,2019-05-16,Positive,2019
80219,2019-05-16,Positive,2019
80221,2019-05-16,Negative,2019
80120,2019-05-16,Negative,2019
80014,2019-05-16,Positive,2019
80014,2019-05-16,Neutral,2019
80221,2019-05-16,Negative,2019
80219,2019-05-16,Positive,2019
80221,2019-05-16,Negative,2019
80219,2019-05-16,Negative,2019
80211,2019-05-16,Positive,2019
80016,2019-05-16,Positive,2019
80221,2019-05-16,Positive,2019
80016,2019-05-16,Positive,2019
80002,2019-05-16,Negative,2019
80219,2019-05-16,Negative,2019
80204,2019-05-16,Positive,2019
80238,2019-05-16,Positive,2019
80120,2019-05-16,Negative,2019
80219,2019-05-17,Positive,2019
80120,2019-05-17,Positive,2019
80016,2019-05-17,Neutral,2019
80002,2019-05-17,Positive,2019
80016,2019-05-17,Positive,2019
80204,2019-05-17,Positive,2019
80238,2019-05-17,Negative,2019
80211,2019-05-17,Positive,2019
80234,2019-05-17,Positive,2019
80211,2019-05-17,Negative,2019
80221,2019-05-17,Neutral,2019
80204,2019-05-17,Negative,2019
80014,2019-05-17,Positive,2019
80002,2019-05-17,Positive,2019
80120,2019-05-17,Positive,2019
80211,2019-05-17,Neutral,2019
80014,2019-05-17,Positive,2019
80016,2019-05-17,Positive,2019
80014,2019-05-17,Negative,2019
80002,2019-05-17,Neutral,2019
80211,2019-05-17,Positive,2019
80211,2019-05-17,Negative,2019
80002,2019-05-17,Negative,2019
80219,2019-05-17,Negative,2019
80016,2019-05-17,Positive,2019
80204,2019-05-17,Positive,2019
80014,2019-05-17,Negative,2019
80120,2019-05-17,Negative,2019
80221,2019-05-17,Neutral,2019
80221,2019-05-17,Neutral,2019
80238,2019-05-17,Positive,2019
80002,2019-05-17,Neutral,2019
80120,2019-05-17,Negative,2019
80221,2019-05-17,Neutral,2019
80219,2019-05-17,Positive,2019
80221,2019-05-17,Neutral,2019
80120,2019-05-17,Positive,2019
80234,2019-05-17,Positive,2019
80014,2019-05-17,Positive,2019
80204,2019-05-17,Neutral,2019
80014,2019-05-17,Neutral,2019
80204,2019-05-17,Positive,2019
80016,2019-05-17,Positive,2019
80016,2019-05-17,Negative,2019
80234,2019-05-17,Positive,2019
80238,2019-05-17,Positive,2019
80238,2019-05-17,Negative,2019
80002,2019-05-17,Neutral,2019
80219,2019-05-17,Positive,2019
80002,2019-05-17,Negative,2019
80016,2019-05-17,Positive,2019
80219,2019-05-17,Positive,2019
80204,2019-05-17,Neutral,2019
80204,2019-05-17,Negative,2019
80204,2019-05-17,Positive,2019
80014,2019-05-17,Negative,2019
80120,2019-05-18,Positive,2019
80234,2019-05-18,Negative,2019
80002,2019-05-18,Negative,2019
80014,2019-05-18,Negative,2019
80221,2019-05-18,Negative,2019
80204,2019-05-18,Negative,2019
80014,2019-05-18,Neutral,2019
80120,2019-05-18,Negative,2019
80211,2019-05-18,Neutral,2019
80238,2019-05-18,Negative,2019
80234,2019-05-18,Negative,2019
80002,2019-05-18,Negative,2019
80221,2019-05-18,Positive,2019
80211,2019-05-18,Neutral,2019
80002,2019-05-18,Positive,2019
80211,2019-05-18,Positive,2019
80211,2019-05-18,Negative,2019
80221,2019-05-18,Negative,2019
80234,2019-05-18,Negative,2019
80234,2019-05-18,Positive,2019
80016,2019-05-18,Positive,2019
80221,2019-05-18,Positive,2019
80238,2019-05-18,Negative,2019
80014,2019-05-18,Negative,2019
80221,2019-05-18,Neutral,2019
80238,2019-05-18,Negative,2019
80221,2019-05-18,Positive,2019
80014,2019-05-18,Neutral,2019
80016,2019-05-18,Positive,2019
80211,2019-05-18,Neutral,2019
80002,2019-05-18,Positive,2019
80002,2019-05-18,Neutral,2019
80002,2019-05-18,Positive,2019
80238,2019-05-18,Positive,2019
80014,2019-05-18,Positive,2019
80002,2019-05-18,Neutral,2019
80219,2019-05-18,Positive,2019
80234,2019-05-18,Negative,2019
80221,2019-05-18,Positive,2019
80221,2019-05-19,Positive,2019
80120,2019-05-19,Positive,2019
80221,2019-05-19,Positive,2019
80120,2019-05-19,Neutral,2019
80211,2019-05-19,Positive,2019
80016,2019-05-19,Positive,2019
80221,2019-05-19,Positive,2019
80002,2019-05-19,Negative,2019
80016,2019-05-19,Negative,2019
80211,2019-05-19,Negative,2019
80219,2019-05-19,Negative,2019
80238,2019-05-19,Negative,2019
80234,2019-05-19,Neutral,2019
80211,2019-05-19,Negative,2019
80234,2019-05-19,Positive,2019
80204,2019-05-19,Positive,2019
80014,2019-05-19,Negative,2019
80120,2019-05-19,Negative,2019
80002,2019-05-19,Positive,2019
80211,2019-05-19,Positive,2019
80120,2019-05-19,Positive,2019
80120,2019-05-19,Positive,2019
80211,2019-05-19,Negative,2019
80211,2019-05-19,Neutral,2019
80120,2019-05-19,Positive,2019
80014,2019-05-19,Positive,2019
80014,2019-05-19,Positive,2019
80204,2019-05-19,Negative,2019
80016,2019-05-19,Positive,2019
80016,2019-05-19,Neutral,2019
80002,2019-05-19,Neutral,2019
80016,2019-05-19,Neutral,2019
80014,2019-05-19,Positive,2019
80234,2019-05-19,Negative,2019
80120,2019-05-19,Neutral,2019
80211,2019-05-19,Positive,2019
80002,2019-05-19,Positive,2019
80014,2019-05-19,Negative,2019
80016,2019-05-19,Positive,2019
80204,2019-05-19,Positive,2019
80219,2019-05-19,Neutral,2019
80002,2019-05-19,Positive,2019
80219,2019-05-19,Positive,2019
80221,2019-05-19,Negative,2019
80204,2019-05-20,Positive,2019
80204,2019-05-20,Neutral,2019
80204,2019-05-20,Positive,2019
80014,2019-05-20,Positive,2019
80002,2019-05-20,Positive,2019
80211,2019-05-20,Positive,2019
80120,2019-05-20,Positive,2019
80238,2019-05-20,Neutral,2019
80016,2019-05-20,Neutral,2019
80014,2019-05-20,Positive,2019
80211,2019-05-20,Negative,2019
80234,2019-05-20,Neutral,2019
80221,2019-05-20,Positive,2019
80211,2019-05-20,Positive,2019
80219,2019-05-20,Neutral,2019
80014,2019-05-20,Positive,2019
80120,2019-05-20,Positive,2019
80234,2019-05-20,Positive,2019
80211,2019-05-20,Positive,2019
80014,2019-05-20,Positive,2019
80221,2019-05-20,Negative,2019
80120,2019-05-20,Positive,2019
80234,2019-05-20,Negative,2019
80016,2019-05-20,Negative,2019
80120,2019-05-20,Negative,2019
80219,2019-05-20,Positive,2019
80016,2019-05-20,Negative,2019
80219,2019-05-20,Neutral,2019
80204,2019-05-20,Negative,2019
80002,2019-05-20,Neutral,2019
80211,2019-05-20,Positive,2019
80120,2019-05-20,Positive,2019
80234,2019-05-20,Positive,2019
80219,2019-05-20,Positive,2019
80204,2019-05-20,Negative,2019
80002,2019-05-20,Positive,2019
80234,2019-05-20,Positive,2019
80120,2019-05-20,Positive,2019
80238,2019-05-20,Positive,2019
80002,2019-05-20,Negative,2019
80234,2019-05-20,Neutral,2019
80221,2019-05-20,Neutral,2019
