Postal Code,Date,Sentiment,Year
80016,2024-01-15,Negative,2024
80234,2024-01-15,Neutral,2024
80120,2024-01-15,Negative,2024
80234,2024-01-15,Negative,2024
80221,2024-01-15,Positive,2024
80002,2024-01-15,Positive,2024
80211,2024-01-15,Positive,2024
80002,2024-01-15,Negative,2024
80219,2024-01-15,Positive,2024
80238,2024-01-15,Neutral,2024
80238,2024-01-15,Neutral,2024
80238,2024-01-15,Negative,2024
80002,2024-01-15,Positive,2024
80016,2024-01-15,Positive,2024
80219,2024-01-15,Negative,2024
80014,2024-01-15,Neutral,2024
80204,2024-01-15,Positive,2024
80219,2024-01-15,Positive,2024
80211,2024-01-15,Neutral,2024
80016,2024-01-15,Positive,2024
80016,2024-01-15,Positive,2024
80016,2024-01-15,Positive,2024
80211,2024-01-15,Positive,2024
80238,2024-01-15,Negative,2024
80120,2024-01-15,Negative,2024
80219,2024-01-15,Positive,2024
80016,2024-01-15,Negative,2024
80014,2024-01-15,Positive,2024
80014,2024-01-15,Positive,2024
80234,2024-01-15,Negative,2024
80204,2024-01-15,Negative,2024
80219,2024-01-15,Negative,2024
80238,2024-01-15,Negative,2024
80002,2024-01-15,Negative,2024
80219,2024-01-15,Negative,2024
80238,2024-01-15,Positive,2024
80234,2024-01-15,Negative,2024
80238,2024-01-15,Positive,2024
80219,2024-01-15,Negative,2024
80002,2024-01-15,Positive,2024
80234,2024-01-15,Negative,2024
80234,2024-01-15,Negative,2024
80221,2024-01-15,Positive,2024
80219,2024-01-15,Neutral,2024
80219,2024-01-15,Positive,2024
80016,2024-01-15,Positive,2024
80221,2024-01-15,Neutral,2024
80016,2024-01-15,Negative,2024
80120,2024-01-15,Positive,2024
80219,2024-01-14,Positive,2024
80204,2024-01-14,Positive,2024
80211,2024-01-14,Positive,2024
80234,2024-01-14,Positive,2024
80219,2024-01-14,Positive,2024
80120,2024-01-14,Positive,2024
80204,2024-01-14,Positive,2024
80234,2024-01-14,Positive,2024
80204,2024-01-14,Neutral,2024
80204,2024-01-14,Positive,2024
80016,2024-01-14,Positive,2024
80120,2024-01-14,Negative,2024
80211,2024-01-14,Negative,2024
80234,2024-01-14,Positive,2024
80219,2024-01-14,Positive,2024
80002,2024-01-14,Positive,2024
80238,2024-01-14,Positive,2024
80238,2024-01-14,Negative,2024
80002,2024-01-14,Positive,2024
80219,2024-01-14,Neutral,2024
80219,2024-01-14,Positive,2024
80221,2024-01-14,Positive,2024
80221,2024-01-14,Positive,2024
80234,2024-01-14,Positive,2024
80120,2024-01-14,Negative,2024
80219,2024-01-14,Positive,2024
80219,2024-01-14,Positive,2024
80016,2024-01-14,Positive,2024
80211,2024-01-14,Positive,2024
80014,2024-01-14,Positive,2024
80014,2024-01-14,Positive,2024
80120,2024-01-14,Positive,2024
80014,2024-01-14,Positive,2024
80234,2024-01-14,Positive,2024
80221,2024-01-14,Neutral,2024
80120,2024-01-14,Negative,2024
80221,2024-01-14,Positive,2024
80204,2024-01-14,Positive,2024
80014,2024-01-14,Positive,2024
80204,2024-01-14,Negative,2024
80204,2024-01-14,Neutral,2024
80221,2024-01-14,Positive,2024
80120,2024-01-14,Neutral,2024
80002,2024-01-14,Negative,2024
80238,2024-01-14,Positive,2024
80016,2024-01-14,Positive,2024
80219,2024-01-14,Positive,2024
80211,2024-01-14,Neutral,2024
80238,2024-01-14,Positive,2024
80204,2024-01-14,Neutral,2024
80221,2024-01-14,Positive,2024
80238,2024-01-14,Positive,2024
80221,2024-01-14,Positive,2024
80016,2024-01-14,Negative,2024
80234,2024-01-14,Positive,2024
80120,2024-01-14,Positive,2024
80002,2024-01-14,Neutral,2024
80238,2024-01-14,Negative,2024
80002,2024-01-14,Neutral,2024
80219,2024-01-14,Negative,2024
80002,2024-01-14,Positive,2024
80120,2024-01-14,Negative,2024
80014,2024-01-14,Positive,2024
80014,2024-01-14,Positive,2024
80204,2024-01-14,Negative,2024
80002,2024-01-13,Positive,2024
80016,2024-01-13,Negative,2024
80120,2024-01-13,Positive,2024
80221,2024-01-13,Neutral,2024
80234,2024-01-13,Positive,2024
80221,2024-01-13,Positive,2024
80221,2024-01-13,Neutral,2024
80211,2024-01-13,Positive,2024
80204,2024-01-13,Positive,2024
80204,2024-01-13,Neutral,2024
80014,2024-01-13,Positive,2024
80204,2024-01-13,Positive,2024
80211,2024-01-13,Positive,2024
80016,2024-01-13,Negative,2024
80014,2024-01-13,Positive,2024
80238,2024-01-13,Positive,2024
80238,2024-01-13,Positive,2024
80002,2024-01-13,Neutral,2024
80221,2024-01-13,Negative,2024
80211,2024-01-13,Neutral,2024
80219,2024-01-13,Neutral,2024
80234,2024-01-13,Positive,2024
80120,2024-01-13,Negative,2024
80002,2024-01-13,Negative,2024
80221,2024-01-13,Neutral,2024
80238,2024-01-13,Neutral,2024
80002,2024-01-13,Neutral,2024
80211,2024-01-13,Positive,2024
80014,2024-01-13,Negative,2024
80211,2024-01-13,Positive,2024
80219,2024-01-13,Negative,2024
80204,2024-01-13,Neutral,2024
80014,2024-01-13,Positive,2024
80204,2024-01-13,Positive,2024
80221,2024-01-13,Neutral,2024
80211,2024-01-13,Negative,2024
80014,2024-01-13,Positive,2024
80219,2024-01-13,Positive,2024
80211,2024-01-13,Positive,2024
80238,2024-01-13,Neutral,2024
80204,2024-01-13,Positive,2024
80014,2024-01-13,Negative,2024
80016,2024-01-13,Positive,2024
80234,2024-01-13,Negative,2024
80219,2024-01-13,Positive,2024
80238,2024-01-13,Negative,2024
80238,2024-01-13,Positive,2024
80221,2024-01-13,Positive,2024
80234,2024-01-13,Positive,2024
80204,2024-01-13,Negative,2024
80002,2024-01-13,Neutral,2024
80219,2024-01-13,Neutral,2024
80014,2024-01-13,Negative,2024
80221,2024-01-13,Positive,2024
80221,2024-01-13,Positive,2024
80238,2024-01-13,Positive,2024
80016,2024-01-13,Positive,2024
80211,2024-01-13,Positive,2024
80002,2024-01-13,Negative,2024
80211,2024-01-13,Neutral,2024
80238,2024-01-13,Positive,2024
80221,2024-01-13,Negative,2024
80014,2024-01-13,Negative,2024
80016,2024-01-13,Negative,2024
80234,2024-01-13,Negative,2024
80238,2024-01-13,Negative,2024
80002,2024-01-13,Positive,2024
80238,2024-01-13,Positive,2024
80016,2024-01-13,Positive,2024
80238,2024-01-12,Negative,2024
80234,2024-01-12,Positive,2024
80238,2024-01-12,Positive,2024
80219,2024-01-12,Positive,2024
80120,2024-01-12,Positive,2024
80221,2024-01-12,Neutral,2024
80204,2024-01-12,Positive,2024
80002,2024-01-12,Negative,2024
80211,2024-01-12,Positive,2024
80221,2024-01-12,Positive,2024
80016,2024-01-12,Positive,2024
80204,2024-01-12,Positive,2024
80221,2024-01-12,Neutral,2024
80234,2024-01-12,Negative,2024
80219,2024-01-12,Negative,2024
80219,2024-01-12,Positive,2024
80221,2024-01-12,Positive,2024
80204,2024-01-12,Positive,2024
80234,2024-01-12,Neutral,2024
80219,2024-01-12,Negative,2024
80016,2024-01-12,Negative,2024
80016,2024-01-12,Neutral,2024
80120,2024-01-12,Positive,2024
80120,2024-01-12,Neutral,2024
80219,2024-01-12,Positive,2024
80211,2024-01-12,Neutral,2024
80219,2024-01-12,Positive,2024
80234,2024-01-12,Negative,2024
80234,2024-01-12,Neutral,2024
80221,2024-01-12,Positive,2024
80016,2024-01-12,Neutral,2024
80219,2024-01-12,Positive,2024
80016,2024-01-12,Positive,2024
80219,2024-01-12,Positive,2024
80221,2024-01-12,Positive,2024
80014,2024-01-12,Positive,2024
80219,2024-01-12,Positive,2024
80120,2024-01-12,Neutral,2024
80002,2024-01-12,Positive,2024
80234,2024-01-12,Positive,2024
80221,2024-01-12,Neutral,2024
80211,2024-01-12,Neutral,2024
80002,2024-01-12,Positive,2024
80234,2024-01-12,Positive,2024
80238,2024-01-12,Negative,2024
80238,2024-01-12,Positive,2024
80234,2024-01-12,Neutral,2024
80238,2024-01-12,Positive,2024
80234,2024-01-12,Positive,2024
80221,2024-01-12,Positive,2024
80016,2024-01-12,Negative,2024
80120,2024-01-12,Neutral,2024
80120,2024-01-12,Neutral,2024
80002,2024-01-12,Positive,2024
80238,2024-01-12,Positive,2024
80120,2024-01-12,Positive,2024
80120,2024-01-12,Negative,2024
80234,2024-01-12,Positive,2024
80221,2024-01-12,Negative,2024
80002,2024-01-12,Negative,2024
80204,2024-01-12,Positive,2024
80234,2024-01-12,Negative,2024
80120,2024-01-12,Neutral,2024
80204,2024-01-12,Positive,2024
80238,2024-01-11,Positive,2024
80219,2024-01-11,Neutral,2024
80234,2024-01-11,Positive,2024
80002,2024-01-11,Neutral,2024
80120,2024-01-11,Positive,2024
80211,2024-01-11,Positive,2024
80221,2024-01-11,Neutral,2024
80002,2024-01-11,Neutral,2024
80211,2024-01-11,Positive,2024
80211,2024-01-11,Neutral,2024
80211,2024-01-11,Positive,2024
80219,2024-01-11,Negative,2024
80014,2024-01-11,Negative,2024
80016,2024-01-11,Positive,2024
80016,2024-01-11,Neutral,2024
80221,2024-01-11,Negative,2024
80221,2024-01-11,Negative,2024
80016,2024-01-11,Neutral,2024
80002,2024-01-11,Positive,2024
80002,2024-01-11,Positive,2024
80014,2024-01-11,Neutral,2024
80211,2024-01-11,Positive,2024
80120,2024-01-11,Neutral,2024
80219,2024-01-11,Negative,2024
80221,2024-01-11,Neutral,2024
80014,2024-01-11,Negative,2024
80219,2024-01-11,Positive,2024
80238,2024-01-11,Positive,2024
80014,2024-01-11,Negative,2024
80120,2024-01-11,Positive,2024
80219,2024-01-11,Neutral,2024
80120,2024-01-11,Positive,2024
80221,2024-01-11,Positive,2024
80002,2024-01-11,Positive,2024
80234,2024-01-11,Negative,2024
80016,2024-01-11,Negative,2024
80002,2024-01-11,Negative,2024
80016,2024-01-11,Negative,2024
80016,2024-01-11,Negative,2024
80221,2024-01-11,Negative,2024
80014,2024-01-11,Negative,2024
80002,2024-01-11,Positive,2024
80120,2024-01-11,Neutral,2024
80219,2024-01-11,Negative,2024
80211,2024-01-11,Neutral,2024
80016,2024-01-11,Positive,2024
80002,2024-01-11,Neutral,2024
80016,2024-01-11,Positive,2024
80002,2024-01-11,Negative,2024
80234,2024-01-11,Positive,2024
80238,2024-01-11,Positive,2024
80211,2024-01-11,Neutral,2024
80204,2024-01-11,Positive,2024
80211,2024-01-11,Positive,2024
80120,2024-01-11,Positive,2024
80204,2024-01-11,Negative,2024
80120,2024-01-11,Negative,2024
80014,2024-01-11,Neutral,2024
80219,2024-01-11,Positive,2024
80120,2024-01-10,Negative,2024
80002,2024-01-10,Negative,2024
80221,2024-01-10,Positive,2024
80238,2024-01-10,Positive,2024
80238,2024-01-10,Positive,2024
80014,2024-01-10,Neutral,2024
80120,2024-01-10,Positive,2024
80219,2024-01-10,Negative,2024
80234,2024-01-10,Positive,2024
80014,2024-01-10,Negative,2024
80002,2024-01-10,Negative,2024
80219,2024-01-10,Negative,2024
80234,2024-01-10,Neutral,2024
80002,2024-01-10,Positive,2024
80238,2024-01-10,Negative,2024
80120,2024-01-10,Positive,2024
80014,2024-01-10,Neutral,2024
80016,2024-01-10,Positive,2024
80238,2024-01-10,Positive,2024
80016,2024-01-10,Negative,2024
80221,2024-01-10,Negative,2024
80211,2024-01-10,Neutral,2024
80211,2024-01-10,Negative,2024
80211,2024-01-10,Neutral,2024
80002,2024-01-10,Negative,2024
80204,2024-01-10,Positive,2024
80002,2024-01-10,Positive,2024
80219,2024-01-10,Negative,2024
80211,2024-01-10,Positive,2024
80120,2024-01-10,Neutral,2024
80016,2024-01-10,Positive,2024
80221,2024-01-10,Positive,2024
80120,2024-01-10,Negative,2024
80211,2024-01-10,Positive,2024
80221,2024-01-10,Negative,2024
80219,2024-01-10,Negative,2024
80204,2024-01-10,Positive,2024
80219,2024-01-10,Negative,2024
80211,2024-01-10,Positive,2024
80219,2024-01-10,Positive,2024
80219,2024-01-10,Negative,2024
80014,2024-01-10,Neutral,2024
80234,2024-01-10,Positive,2024
80002,2024-01-10,Negative,2024
80204,2024-01-10,Positive,2024
80120,2024-01-10,Negative,2024
80016,2024-01-10,Positive,2024
80016,2024-01-10,Negative,2024
80120,2024-01-10,Positive,2024
80002,2024-01-10,Negative,2024
80238,2024-01-10,Positive,2024
80219,2024-01-10,Negative,2024
80221,2024-01-10,Negative,2024
80204,2024-01-10,Neutral,2024
80234,2024-01-10,Positive,2024
80234,2024-01-10,Negative,2024
80002,2024-01-10,Negative,2024
80221,2024-01-10,Positive,2024
80238,2024-01-10,Neutral,2024
80219,2024-01-10,Negative,2024
80002,2024-01-10,Positive,2024
80120,2024-01-10,Positive,2024
80238,2024-01-10,Neutral,2024
80238,2024-01-10,Positive,2024
80002,2024-01-10,Positive,2024
80204,2024-01-10,Positive,2024
80016,2024-01-10,Neutral,2024
80014,2024-01-09,Positive,2024
80002,2024-01-09,Neutral,2024
80002,2024-01-09,Negative,2024
80002,2024-01-09,Negative,2024
80211,2024-01-09,Positive,2024
80120,2024-01-09,Neutral,2024
80014,2024-01-09,Positive,2024
80016,2024-01-09,Neutral,2024
80204,2024-01-09,Positive,2024
80120,2024-01-09,Neutral,2024
80219,2024-01-09,Negative,2024
80002,2024-01-09,Positive,2024
80016,2024-01-09,Positive,2024
80014,2024-01-09,Positive,2024
80002,2024-01-09,Neutral,2024
80014,2024-01-09,Neutral,2024
80014,2024-01-09,Positive,2024
80219,2024-01-09,Positive,2024
80014,2024-01-09,Negative,2024
80014,2024-01-09,Positive,2024
80204,2024-01-09,Negative,2024
80002,2024-01-09,Positive,2024
80211,2024-01-09,Positive,2024
80221,2024-01-09,Positive,2024
80016,2024-01-09,Negative,2024
80238,2024-01-09,Positive,2024
80002,2024-01-09,Negative,2024
80014,2024-01-09,Positive,2024
80238,2024-01-09,Negative,2024
80120,2024-01-09,Neutral,2024
80016,2024-01-09,Positive,2024
80234,2024-01-09,Neutral,2024
80238,2024-01-09,Negative,2024
80204,2024-01-09,Positive,2024
80120,2024-01-09,Positive,2024
80238,2024-01-09,Negative,2024
80219,2024-01-09,Neutral,2024
80014,2024-01-09,Positive,2024
80014,2024-01-09,Positive,2024
80002,2024-01-09,Neutral,2024
80238,2024-01-09,Negative,2024
80002,2024-01-09,Neutral,2024
80204,2024-01-09,Positive,2024
80002,2024-01-09,Negative,2024
80014,2024-01-09,Positive,2024
80120,2024-01-09,Positive,2024
80204,2024-01-09,Negative,2024
80120,2024-01-09,Positive,2024
80234,2024-01-09,Positive,2024
80016,2024-01-09,Positive,2024
80238,2024-01-09,Negative,2024
80234,2024-01-09,Neutral,2024
80002,2024-01-09,Neutral,2024
80219,2024-01-09,Positive,2024
80120,2024-01-09,Negative,2024
80014,2024-01-09,Neutral,2024
80002,2024-01-09,Negative,2024
80234,2024-01-09,Positive,2024
80234,2024-01-09,Negative,2024
80120,2024-01-08,Positive,2024
80238,2024-01-08,Negative,2024
80014,2024-01-08,Negative,2024
80120,2024-01-08,Positive,2024
80219,2024-01-08,Positive,2024
80211,2024-01-08,Positive,2024
80211,2024-01-08,Positive,2024
80221,2024-01-08,Negative,2024
80002,2024-01-08,Negative,2024
80238,2024-01-08,Positive,2024
80221,2024-01-08,Positive,2024
80204,2024-01-08,Negative,2024
80120,2024-01-08,Negative,2024
80204,2024-01-08,Positive,2024
80234,2024-01-08,Positive,2024
80238,2024-01-08,Positive,2024
80238,2024-01-08,Positive,2024
80120,2024-01-08,Positive,2024
80016,2024-01-08,Negative,2024
80234,2024-01-08,Neutral,2024
80234,2024-01-08,Negative,2024
80221,2024-01-08,Neutral,2024
80221,2024-01-08,Positive,2024
80211,2024-01-08,Positive,2024
80014,2024-01-08,Positive,2024
80016,2024-01-08,Positive,2024
80016,2024-01-08,Positive,2024
80211,2024-01-08,Positive,2024
80221,2024-01-08,Negative,2024
80238,2024-01-08,Positive,2024
80204,2024-01-08,Negative,2024
80211,2024-01-08,Positive,2024
80211,2024-01-08,Negative,2024
80221,2024-01-08,Positive,2024
80238,2024-01-08,Negative,2024
80016,2024-01-08,Positive,2024
80238,2024-01-08,Positive,2024
80120,2024-01-08,Negative,2024
80219,2024-01-08,Positive,2024
80221,2024-01-08,Negative,2024
80120,2024-01-08,Negative,2024
80016,2024-01-08,Neutral,2024
80238,2024-01-08,Positive,2024
80238,2024-01-08,Positive,2024
80211,2024-01-08,Neutral,2024
80211,2024-01-08,Neutral,2024
80204,2024-01-08,Positive,2024
80204,2024-01-08,Neutral,2024
80002,2024-01-08,Negative,2024
80221,2024-01-08,Negative,2024
80238,2024-01-08,Positive,2024
80238,2024-01-08,Positive,2024
80234,2024-01-08,Neutral,2024
80238,2024-01-08,Positive,2024
80211,2024-01-08,Positive,2024
80211,2024-01-08,Positive,2024
80120,2024-01-08,Positive,2024
80002,2024-01-08,Neutral,2024
80014,2024-01-07,Negative,2024
80120,2024-01-07,Neutral,2024
80234,2024-01-07,Positive,2024
80120,2024-01-07,Neutral,2024
80221,2024-01-07,Positive,2024
80238,2024-01-07,Neutral,2024
80234,2024-01-07,Positive,2024
80234,2024-01-07,Positive,2024
80204,2024-01-07,Positive,2024
80002,2024-01-07,Positive,2024
80002,2024-01-07,Negative,2024
80211,2024-01-07,Positive,2024
80219,2024-01-07,Positive,2024
80204,2024-01-07,Positive,2024
80002,2024-01-07,Positive,2024
80211,2024-01-07,Negative,2024
80211,2024-01-07,Neutral,2024
80014,2024-01-07,Neutral,2024
80014,2024-01-07,Neutral,2024
80016,2024-01-07,Negative,2024
80234,2024-01-07,Neutral,2024
80234,2024-01-07,Positive,2024
80014,2024-01-07,Positive,2024
80204,2024-01-07,Positive,2024
80204,2024-01-07,Positive,2024
80234,2024-01-07,Neutral,2024
80120,2024-01-07,Positive,2024
80211,2024-01-07,Negative,2024
80204,2024-01-07,Neutral,2024
80219,2024-01-07,Positive,2024
80234,2024-01-07,Neutral,2024
80219,2024-01-07,Positive,2024
80014,2024-01-07,Positive,2024
80002,2024-01-07,Positive,2024
80002,2024-01-07,Negative,2024
80016,2024-01-07,Negative,2024
80204,2024-01-07,Positive,2024
80219,2024-01-07,Positive,2024
80204,2024-01-07,Positive,2024
80016,2024-01-07,Negative,2024
80016,2024-01-07,Positive,2024
80002,2024-01-07,Neutral,2024
80211,2024-01-07,Positive,2024
80219,2024-01-07,Positive,2024
80219,2024-01-07,Positive,2024
80211,2024-01-07,Positive,2024
80238,2024-01-07,Positive,2024
80204,2024-01-07,Positive,2024
80234,2024-01-07,Neutral,2024
80014,2024-01-07,Positive,2024
80016,2024-01-07,Positive,2024
80221,2024-01-07,Neutral,2024
80002,2024-01-07,Positive,2024
80014,2024-01-07,Positive,2024
80014,2024-01-07,Positive,2024
80014,2024-01-07,Negative,2024
80211,2024-01-07,Positive,2024
80211,2024-01-07,Negative,2024
80234,2024-01-07,Positive,2024
80016,2024-01-07,Negative,2024
80221,2024-01-07,Neutral,2024
80219,2024-01-07,Positive,2024
80016,2024-01-07,Negative,2024
80221,2024-01-07,Negative,2024
80219,2024-01-07,Positive,2024
80120,2024-01-07,Neutral,2024
80234,2024-01-07,Positive,2024
80211,2024-01-07,Positive,2024
80014,2024-01-07,Positive,2024
80211,2024-01-07,Positive,2024
80219,2024-01-07,Negative,2024
80016,2024-01-07,Neutral,2024
80211,2024-01-06,Neutral,2024
80002,2024-01-06,Positive,2024
80238,2024-01-06,Positive,2024
80211,2024-01-06,Negative,2024
80014,2024-01-06,Negative,2024
80221,2024-01-06,Positive,2024
80204,2024-01-06,Negative,2024
80120,2024-01-06,Neutral,2024
80014,2024-01-06,Positive,2024
80014,2024-01-06,Positive,2024
80204,2024-01-06,Positive,2024
80219,2024-01-06,Positive,2024
80219,2024-01-06,Positive,2024
80234,2024-01-06,Positive,2024
80120,2024-01-06,Positive,2024
80238,2024-01-06,Positive,2024
80014,2024-01-06,Negative,2024
80221,2024-01-06,Negative,2024
80211,2024-01-06,Neutral,2024
80016,2024-01-06,Positive,2024
80014,2024-01-06,Positive,2024
80219,2024-01-06,Positive,2024
80211,2024-01-06,Neutral,2024
80002,2024-01-06,Negative,2024
80014,2024-01-06,Positive,2024
80221,2024-01-06,Negative,2024
80016,2024-01-06,Negative,2024
80014,2024-01-06,Positive,2024
80211,2024-01-06,Positive,2024
80221,2024-01-06,Positive,2024
80014,2024-01-06,Positive,2024
80238,2024-01-06,Positive,2024
80219,2024-01-06,Positive,2024
80016,2024-01-06,Neutral,2024
80016,2024-01-06,Neutral,2024
80234,2024-01-06,Positive,2024
80238,2024-01-06,Positive,2024
80211,2024-01-06,Negative,2024
80002,2024-01-06,Negative,2024
80221,2024-01-06,Positive,2024
80238,2024-01-06,Neutral,2024
80238,2024-01-06,Positive,2024
80014,2024-01-06,Neutral,2024
80014,2024-01-06,Positive,2024
80120,2024-01-06,Neutral,2024
80204,2024-01-06,Positive,2024
80221,2024-01-06,Neutral,2024
80238,2024-01-06,Negative,2024
80211,2024-01-06,Negative,2024
80204,2024-01-06,Positive,2024
80002,2024-01-06,Positive,2024
80204,2024-01-06,Positive,2024
80120,2024-01-06,Negative,2024
80204,2024-01-06,Negative,2024
80221,2024-01-06,Positive,2024
80014,2024-01-06,Negative,2024
80014,2024-01-06,Neutral,2024
80219,2024-01-06,Positive,2024
80238,2024-01-06,Negative,2024
80120,2024-01-06,Negative,2024
80238,2024-01-06,Positive,2024
80238,2024-01-06,Negative,2024
80238,2024-01-06,Negative,2024
80014,2024-01-06,Negative,2024
80120,2024-01-06,Positive,2024
80016,2024-01-06,Positive,2024
80120,2024-01-06,Positive,2024
80002,2024-01-06,Negative,2024
80234,2024-01-06,Neutral,2024
80120,2024-01-06,Negative,2024
80120,2024-01-05,Positive,2024
80204,2024-01-05,Neutral,2024
80234,2024-01-05,Negative,2024
80204,2024-01-05,Positive,2024
80016,2024-01-05,Positive,2024
80002,2024-01-05,Positive,2024
80204,2024-01-05,Neutral,2024
80120,2024-01-05,Positive,2024
80014,2024-01-05,Neutral,2024
80211,2024-01-05,Negative,2024
80238,2024-01-05,Positive,2024
80016,2024-01-05,Positive,2024
80238,2024-01-05,Neutral,2024
80002,2024-01-05,Negative,2024
80014,2024-01-05,Neutral,2024
80002,2024-01-05,Positive,2024
80204,2024-01-05,Negative,2024
80234,2024-01-05,Positive,2024
80238,2024-01-05,Positive,2024
80234,2024-01-05,Neutral,2024
80016,2024-01-05,Positive,2024
80234,2024-01-05,Negative,2024
80016,2024-01-05,Negative,2024
80221,2024-01-05,Positive,2024
80234,2024-01-05,Negative,2024
80238,2024-01-05,Positive,2024
80238,2024-01-05,Negative,2024
80238,2024-01-05,Negative,2024
80204,2024-01-05,Positive,2024
80238,2024-01-05,Negative,2024
80238,2024-01-05,Positive,2024
80120,2024-01-05,Negative,2024
80014,2024-01-05,Neutral,2024
80016,2024-01-05,Positive,2024
80211,2024-01-05,Negative,2024
80002,2024-01-05,Neutral,2024
80219,2024-01-05,Negative,2024
80238,2024-01-05,Positive,2024
80238,2024-01-05,Negative,2024
80120,2024-01-05,Neutral,2024
80204,2024-01-05,Positive,2024
80120,2024-01-05,Neutral,2024
80014,2024-01-05,Positive,2024
80219,2024-01-05,Positive,2024
80238,2024-01-05,Neutral,2024
80211,2024-01-05,Neutral,2024
80120,2024-01-05,Positive,2024
80016,2024-01-05,Negative,2024
80238,2024-01-05,Positive,2024
80211,2024-01-05,Negative,2024
80238,2024-01-05,Neutral,2024
80204,2024-01-05,Positive,2024
80219,2024-01-05,Negative,2024
80219,2024-01-05,Neutral,2024
80016,2024-01-05,Positive,2024
80238,2024-01-05,Positive,2024
80014,2024-01-05,Negative,2024
80234,2024-01-05,Neutral,2024
80234,2024-01-05,Positive,2024
80204,2024-01-05,Negative,2024
80014,2024-01-05,Neutral,2024
80204,2024-01-05,Neutral,2024
80016,2024-01-04,Positive,2024
80211,2024-01-04,Positive,2024
80014,2024-01-04,Neutral,2024
80120,2024-01-04,Positive,2024
80219,2024-01-04,Positive,2024
80120,2024-01-04,Negative,2024
80204,2024-01-04,Positive,2024
80234,2024-01-04,Negative,2024
80234,2024-01-04,Positive,2024
80016,2024-01-04,Negative,2024
80221,2024-01-04,Positive,2024
80204,2024-01-04,Positive,2024
80238,2024-01-04,Neutral,2024
80238,2024-01-04,Positive,2024
80234,2024-01-04,Neutral,2024
80221,2024-01-04,Positive,2024
80219,2024-01-04,Positive,2024
80002,2024-01-04,Positive,2024
80219,2024-01-04,Negative,2024
80016,2024-01-04,Positive,2024
80002,2024-01-04,Negative,2024
80221,2024-01-04,Negative,2024
80211,2024-01-04,Negative,2024
80204,2024-01-04,Positive,2024
80016,2024-01-04,Neutral,2024
80219,2024-01-04,Negative,2024
80221,2024-01-04,Positive,2024
80002,2024-01-04,Neutral,2024
80219,2024-01-04,Negative,2024
80016,2024-01-04,Positive,2024
80221,2024-01-04,Negative,2024
80204,2024-01-04,Negative,2024
80234,2024-01-04,Negative,2024
80204,2024-01-04,Negative,2024
80014,2024-01-04,Negative,2024
80238,2024-01-04,Negative,2024
80219,2024-01-04,Positive,2024
80219,2024-01-04,Negative,2024
80016,2024-01-04,Neutral,2024
80016,2024-01-04,Positive,2024
80016,2024-01-04,Positive,2024
80219,2024-01-04,Negative,2024
80238,2024-01-04,Positive,2024
80238,2024-01-04,Positive,2024
80002,2024-01-04,Positive,2024
80211,2024-01-04,Neutral,2024
80002,2024-01-04,Positive,2024
80002,2024-01-04,Positive,2024
80219,2024-01-04,Positive,2024
80219,2024-01-04,Neutral,2024
80221,2024-01-04,Positive,2024
80016,2024-01-04,Neutral,2024
80204,2024-01-04,Neutral,2024
80238,2024-01-04,Neutral,2024
80014,2024-01-04,Negative,2024
80219,2024-01-04,Positive,2024
80204,2024-01-04,Positive,2024
80211,2024-01-04,Negative,2024
80219,2024-01-04,Neutral,2024
80002,2024-01-04,Neutral,2024
80204,2024-01-04,Positive,2024
80238,2024-01-04,Positive,2024
80120,2024-01-04,Negative,2024
80014,2024-01-04,Neutral,2024
80002,2024-01-04,Positive,2024
80002,2024-01-04,Positive,2024
80016,2024-01-04,Positive,2024
80014,2024-01-04,Positive,2024
80221,2024-01-04,Positive,2024
80221,2024-01-04,Positive,2024
80238,2024-01-04,Negative,2024
80238,2024-01-04,Negative,2024
80002,2024-01-04,Positive,2024
80238,2024-01-03,Positive,2024
80211,2024-01-03,Negative,2024
80002,2024-01-03,Neutral,2024
80238,2024-01-03,Neutral,2024
80238,2024-01-03,Positive,2024
80016,2024-01-03,Positive,2024
80014,2024-01-03,Positive,2024
80211,2024-01-03,Neutral,2024
80211,2024-01-03,Neutral,2024
80002,2024-01-03,Positive,2024
80120,2024-01-03,Negative,2024
80016,2024-01-03,Positive,2024
80204,2024-01-03,Positive,2024
80016,2024-01-03,Negative,2024
80211,2024-01-03,Positive,2024
80120,2024-01-03,Positive,2024
80219,2024-01-03,Positive,2024
80211,2024-01-03,Neutral,2024
80204,2024-01-03,Positive,2024
80204,2024-01-03,Positive,2024
80234,2024-01-03,Positive,2024
80120,2024-01-03,Positive,2024
80234,2024-01-03,Negative,2024
80204,2024-01-03,Positive,2024
80002,2024-01-03,Positive,2024
80120,2024-01-03,Neutral,2024
80120,2024-01-03,Positive,2024
80016,2024-01-03,Negative,2024
80221,2024-01-03,Negative,2024
80120,2024-01-03,Positive,2024
80234,2024-01-03,Positive,2024
80204,2024-01-03,Positive,2024
80219,2024-01-03,Negative,2024
80002,2024-01-03,Positive,2024
80204,2024-01-03,Positive,2024
80211,2024-01-03,Neutral,2024
80221,2024-01-03,Negative,2024
80211,2024-01-03,Neutral,2024
80211,2024-01-03,Positive,2024
80238,2024-01-03,Positive,2024
80219,2024-01-03,Positive,2024
80211,2024-01-03,Neutral,2024
80014,2024-01-03,Positive,2024
80002,2024-01-03,Negative,2024
80002,2024-01-03,Positive,2024
